symbol,date,revenue,operating_profit,opm_percent,net_profit,eps
GRAUWEIL,2025-06-30,253.0,53.0,21.0,,0.96
GRAUWEIL,2025-09-30,291.0,43.0,15.0,,0.85
GRAUWEIL,2025-12-31,291.0,39.0,13.0,,0.71
GRAVISSHO,2023-03-31,18.2,4.03,22.14,,0.48
GRAVISSHO,2023-06-30,11.39,1.25,10.97,,0.04
GRAVISSHO,2023-09-30,9.59,-2.01,-20.96,,-0.33
GRAVISSHO,2023-12-31,16.35,5.68,34.74,,0.57
GRAVISSHO,2024-03-31,16.82,1.75,10.4,,0.14
GRAVISSHO,2024-06-30,11.12,0.18,1.62,,-0.1
GRAVISSHO,2024-09-30,12.6,0.91,7.22,,1.26
GRAVISSHO,2024-12-31,17.98,3.79,21.08,,0.2
GRAVISSHO,2025-03-31,19.44,2.13,10.96,,-0.03
GRAVISSHO,2025-06-30,11.7,-1.36,-11.62,,-0.32
GRAVISSHO,2025-09-30,12.26,-0.35,-2.85,,-0.18
GRAVISSHO,2025-12-31,19.11,5.03,26.32,,0.42
GRAVISSHO,2026-03-31,20.04,4.59,22.9,,-0.02
GREENLAM,2022-12-31,503.5,54.81,10.89,,1.13
GREENLAM,2023-03-31,533.81,74.05,13.87,,1.82
GREENLAM,2023-06-30,515.24,64.37,12.49,,1.3
GREENLAM,2023-09-30,603.64,75.61,12.53,,1.54
GREENLAM,2023-12-31,563.37,71.14,12.63,,0.99
GREENLAM,2024-03-31,624.09,83.53,13.38,,1.61
GREENLAM,2024-06-30,604.71,64.02,10.59,,0.79
GREENLAM,2024-09-30,680.81,81.43,11.96,,1.36
GREENLAM,2024-12-31,602.04,63.54,10.55,,0.5
GREENLAM,2025-03-31,681.77,64.0,9.39,,0.08
GREENLAM,2025-06-30,673.79,44.08,6.54,,-0.6
GREENLAM,2025-09-30,808.26,104.39,12.92,,1.27
GREENLAM,2025-12-31,706.37,68.23,9.66,,-0.01
GREENPANEL,2021-03-31,389.0,97.0,25.0,,4.6
GREENPANEL,2021-06-30,308.0,69.0,22.0,,2.43
GREENPANEL,2021-09-30,422.0,113.0,27.0,,5.47
GREENPANEL,2021-12-31,424.0,111.0,26.0,,5.14
GREENPANEL,2022-03-31,470.0,138.0,29.0,,6.57
GREENPANEL,2022-06-30,464.0,132.0,28.0,,6.33
GREENPANEL,2022-09-30,457.0,117.0,26.0,,5.91
GREENPANEL,2022-12-31,420.0,92.0,22.0,,3.06
GREENPANEL,2023-03-31,441.0,76.0,17.0,,5.62
GREENPANEL,2023-06-30,386.0,66.0,17.0,,3.04
GREENPANEL,2023-09-30,399.0,69.0,17.0,,3.34
GREENPANEL,2023-12-31,386.0,60.0,16.0,,2.82
GREENPANEL,2024-03-31,397.0,51.0,13.0,,2.43
GREENPLY,2023-03-31,427.0,28.0,7.0,,0.9
GREENPLY,2023-06-30,430.0,27.0,6.0,,0.07
GREENPLY,2023-09-30,568.0,48.0,8.0,,1.13
GREENPLY,2023-12-31,582.0,50.0,9.0,,2.17
GREENPLY,2024-03-31,600.0,57.0,10.0,,2.29
GREENPLY,2024-06-30,584.0,53.0,9.0,,2.67
GREENPLY,2024-09-30,640.0,53.0,8.0,,1.42
GREENPLY,2024-12-31,614.0,51.0,8.0,,1.96
GREENPLY,2025-03-31,649.0,46.0,7.0,,1.32
GREENPLY,2025-06-30,601.0,52.0,9.0,,2.28
GREENPLY,2025-09-30,689.0,51.0,7.0,,1.28
GREENPLY,2025-12-31,673.0,51.0,8.0,,1.15
GREENPLY,2026-03-31,776.0,87.0,11.0,,2.46
GRINDWELL,2023-03-31,665.0,129.0,19.0,,8.96
GRINDWELL,2023-06-30,668.0,135.0,20.0,,8.76
GRINDWELL,2023-09-30,667.0,131.0,20.0,,9.2
GRINDWELL,2023-12-31,660.0,128.0,19.0,,8.32
GRINDWELL,2024-03-31,691.0,125.0,18.0,,8.36
GRINDWELL,2024-06-30,706.0,133.0,19.0,,8.41
GRINDWELL,2024-09-30,694.0,129.0,19.0,,8.69
GRINDWELL,2024-12-31,703.0,123.0,18.0,,7.84
GRINDWELL,2025-03-31,710.0,127.0,18.0,,8.36
GRINDWELL,2025-06-30,703.0,130.0,18.0,,8.53
GRINDWELL,2025-09-30,775.0,141.0,18.0,,9.65
GRINDWELL,2025-12-31,753.0,139.0,18.0,,8.6
GRINDWELL,2026-03-31,842.0,164.0,19.0,,10.72
GRINFRA,2023-03-31,2461.0,670.0,27.0,,40.3
GRINFRA,2023-06-30,2478.0,607.0,25.0,,32.05
GRINFRA,2023-09-30,1883.0,467.0,25.0,,22.46
GRINFRA,2023-12-31,2134.0,508.0,24.0,,25.1
GRINFRA,2024-03-31,2485.0,540.0,22.0,,57.29
GRINFRA,2024-06-30,2030.0,368.0,18.0,,16.08
GRINFRA,2024-09-30,1394.0,353.0,25.0,,19.98
GRINFRA,2024-12-31,1694.0,370.0,22.0,,27.05
GRINFRA,2025-03-31,2276.0,545.0,24.0,,41.75
GRINFRA,2025-06-30,1988.0,398.0,20.0,,25.23
GRINFRA,2025-09-30,1602.0,387.0,24.0,,19.91
GRINFRA,2025-12-31,2308.0,468.0,20.0,,26.79
GRINFRA,2026-03-31,2500.0,368.0,15.0,,21.39
GRPLTD,2022-12-31,114.29,6.85,5.99,,7.45
GRPLTD,2023-03-31,95.54,5.84,6.11,,5.19
GRPLTD,2023-06-30,99.34,6.51,6.55,,3.72
GRPLTD,2023-09-30,114.41,11.08,9.68,,8.85
GRPLTD,2023-12-31,109.69,10.42,9.5,,8.13
GRPLTD,2024-03-31,137.94,22.72,16.47,,22.02
GRPLTD,2024-06-30,126.2,12.78,10.13,,8.25
GRPLTD,2024-09-30,131.65,9.8,7.44,,4.71
GRPLTD,2024-12-31,132.26,12.64,9.56,,8.21
GRPLTD,2025-03-31,160.34,32.85,20.49,,36.47
GRPLTD,2025-06-30,123.75,9.93,8.02,,3.28
GRPLTD,2025-09-30,132.36,10.62,8.02,,3.68
GRPLTD,2025-12-31,134.71,10.74,7.97,,1.59
GSLSU,2022-12-31,40.49,8.38,20.7,,1.45
GSLSU,2023-03-31,39.6,7.91,19.97,,1.36
GSLSU,2023-06-30,36.37,5.25,14.43,,0.51
GSLSU,2023-09-30,40.23,6.8,16.9,,0.64
GSLSU,2023-12-31,40.07,6.72,16.77,,0.77
GSLSU,2024-03-31,108.62,16.2,14.91,,2.48
GSLSU,2024-06-30,57.15,7.45,13.04,,-0.29
GSLSU,2024-09-30,46.97,1.73,3.68,,-1.51
GSLSU,2024-12-31,46.06,-5.31,-11.53,,-2.45
GSLSU,2025-03-31,57.47,-1.92,-3.34,,-2.48
GSLSU,2025-06-30,74.5,7.94,10.66,,-0.1
GSLSU,2025-09-30,54.08,-3.56,-6.58,,-1.1
GSLSU,2025-12-31,59.27,3.24,5.47,,-0.71
GSPCROP,2024-12-31,275.94,2.7,0.98,,-1.49
GSPCROP,2025-09-30,467.29,93.18,19.94,,15.2
GSPCROP,2025-12-31,270.35,13.31,4.92,,-1.38
GTECJAINX,2022-12-31,1.72,-0.02,-1.16,,0.01
GTECJAINX,2023-03-31,2.2,0.43,19.55,,0.57
GTECJAINX,2023-06-30,2.57,0.38,14.79,,0.25
GTECJAINX,2023-09-30,1.97,0.16,8.12,,0.08
GTECJAINX,2023-12-31,2.01,0.1,4.98,,0.02
GTECJAINX,2024-03-31,1.76,-0.28,-15.91,,-0.46
GTECJAINX,2024-06-30,2.46,0.28,11.38,,0.17
GTECJAINX,2024-09-30,2.17,0.01,0.46,,0.01
GTECJAINX,2024-12-31,1.37,-2.62,-191.24,,-2.81
GTECJAINX,2025-03-31,1.73,-0.69,-39.88,,-0.7
GTECJAINX,2025-06-30,2.51,0.19,7.57,,0.15
GTECJAINX,2025-09-30,2.14,0.15,7.01,,0.16
GTECJAINX,2025-12-31,2.92,-0.37,-12.67,,-0.46
GTPL,2023-03-31,692.0,101.0,15.0,,-1.04
GTPL,2023-06-30,774.0,120.0,15.0,,3.19
GTPL,2023-09-30,779.0,124.0,16.0,,3.04
GTPL,2023-12-31,851.0,121.0,14.0,,2.11
GTPL,2024-03-31,808.0,113.0,14.0,,1.17
GTPL,2024-06-30,843.0,113.0,13.0,,1.27
GTPL,2024-09-30,856.0,107.0,13.0,,1.14
GTPL,2024-12-31,887.0,105.0,12.0,,0.9
GTPL,2025-03-31,891.0,105.0,12.0,,0.95
GTPL,2025-06-30,904.0,107.0,12.0,,0.94
GTPL,2025-09-30,959.0,104.0,11.0,,0.82
GTPL,2025-12-31,933.0,113.0,12.0,,0.98
GTPL,2026-03-31,924.0,80.0,9.0,,-1.34
GUFICBIO,2023-09-30,215.0,39.0,18.0,,2.39
GUFICBIO,2023-12-31,202.0,36.0,18.0,,2.22
GUFICBIO,2024-03-31,195.0,34.0,18.0,,2.0
GUFICBIO,2024-06-30,203.0,36.0,18.0,,2.08
GUFICBIO,2024-09-30,204.0,39.0,19.0,,2.17
GUFICBIO,2024-12-31,208.0,34.0,16.0,,1.93
GUFICBIO,2025-03-31,205.0,26.0,13.0,,0.77
GUFICBIO,2025-06-30,224.0,33.0,15.0,,1.3
GUFICBIO,2025-09-30,237.0,38.0,16.0,,1.68
GUFICBIO,2025-12-31,231.0,33.0,14.0,,1.24
GUJAPOLLO,2022-12-31,10.48,-0.57,-5.44,,2.1
GUJAPOLLO,2023-03-31,18.28,-2.25,-12.31,,-0.57
GUJAPOLLO,2023-06-30,13.21,-0.22,-1.67,,2.75
GUJAPOLLO,2023-09-30,17.18,-0.96,-5.59,,4.42
GUJAPOLLO,2023-12-31,13.68,0.38,2.78,,3.75
GUJAPOLLO,2024-03-31,13.0,-2.19,-16.85,,-1.53
GUJAPOLLO,2024-06-30,8.53,-2.08,-24.38,,3.37
GUJAPOLLO,2024-09-30,9.83,-1.17,-11.9,,4.06
GUJAPOLLO,2024-12-31,6.23,-1.9,-30.5,,1.97
GUJAPOLLO,2025-03-31,16.95,-8.56,-50.5,,-7.42
GUJAPOLLO,2025-06-30,11.08,-2.34,-21.12,,0.97
GUJAPOLLO,2025-09-30,12.89,-2.34,-18.15,,1.98
GUJAPOLLO,2025-12-31,16.17,-3.92,-24.24,,0.49
GULFOILLUB,2022-12-31,781.0,90.0,12.0,,12.78
GULFOILLUB,2023-03-31,792.0,88.0,11.0,,12.68
GULFOILLUB,2023-06-30,812.0,93.0,11.0,,13.87
GULFOILLUB,2023-09-30,802.0,100.0,13.0,,15.0
GULFOILLUB,2023-12-31,818.0,110.0,14.0,,16.32
GULFOILLUB,2024-03-31,870.0,117.0,13.0,,17.54
GULFOILLUB,2024-06-30,894.0,113.0,13.0,,17.49
GULFOILLUB,2024-09-30,864.0,107.0,12.0,,17.0
GULFOILLUB,2024-12-31,920.0,123.0,13.0,,19.86
GULFOILLUB,2025-03-31,953.0,129.0,14.0,,18.7
GULFOILLUB,2025-06-30,1016.0,127.0,13.0,,19.45
GULFOILLUB,2025-09-30,967.0,117.0,12.0,,17.35
GULFOILLUB,2025-12-31,1018.0,132.0,13.0,,15.5
GULPOLY,2022-09-30,276.0,19.0,7.0,,1.46
GULPOLY,2022-12-31,332.0,22.0,7.0,,1.9
GULPOLY,2023-03-31,302.0,26.0,8.0,,2.3
GULPOLY,2023-06-30,293.0,12.0,4.0,,0.7
GULPOLY,2023-09-30,308.0,16.0,5.0,,0.35
GULPOLY,2023-12-31,371.0,11.0,3.0,,0.74
GULPOLY,2024-03-31,406.0,19.0,5.0,,1.05
GULPOLY,2024-06-30,455.0,24.0,5.0,,1.55
GULPOLY,2024-09-30,440.0,16.0,4.0,,0.2
GULPOLY,2024-12-31,610.0,27.0,4.0,,1.08
GULPOLY,2025-03-31,515.0,29.0,6.0,,1.12
GULPOLY,2025-06-30,593.0,37.0,6.0,,2.11
GULPOLY,2025-09-30,542.0,42.0,8.0,,2.53
HALDER,2022-12-31,48.0,5.0,9.0,,1.09
HALDER,2023-03-31,159.0,5.0,3.0,,0.19
HALDER,2023-06-30,136.0,6.0,4.0,,1.03
HALDER,2023-09-30,121.0,7.0,6.0,,2.12
HALDER,2023-12-31,134.0,4.0,3.0,,-2.04
HALDER,2024-03-31,253.0,17.0,7.0,,10.95
HALDER,2024-06-30,166.0,10.0,6.0,,4.2
HALDER,2024-09-30,175.0,12.0,7.0,,3.95
HALDER,2024-12-31,356.0,20.0,6.0,,22.4
HALDER,2025-03-31,147.0,0.0,0.0,,-6.78
HALDER,2025-06-30,103.0,6.0,6.0,,2.28
HALDER,2025-09-30,98.0,-10.0,-10.0,,-8.77
HALDER,2025-12-31,145.0,11.0,8.0,,16.59
HALDYNGL,2022-12-31,88.57,9.43,10.65,,1.07
HALDYNGL,2023-03-31,73.81,5.83,7.9,,1.22
HALDYNGL,2023-06-30,72.92,11.32,15.52,,1.7
HALDYNGL,2023-09-30,46.43,-1.29,-2.78,,0.54
HALDYNGL,2023-12-31,95.22,16.18,16.99,,1.07
HALDYNGL,2024-03-31,84.21,13.58,16.13,,1.26
HALDYNGL,2024-06-30,86.84,12.29,14.15,,0.95
HALDYNGL,2024-09-30,105.9,15.38,14.52,,0.97
HALDYNGL,2024-12-31,105.25,12.34,11.72,,0.74
HALDYNGL,2025-03-31,83.61,13.67,16.35,,0.84
HALDYNGL,2025-06-30,115.02,16.72,14.54,,1.0
HALDYNGL,2025-09-30,115.71,13.54,11.7,,1.27
HALDYNGL,2025-12-31,124.7,16.32,13.09,,0.98
HALEOSLABS,2022-12-31,88.29,9.37,10.61,,13.2
HALEOSLABS,2023-03-31,63.73,2.28,3.58,,5.66
HALEOSLABS,2023-06-30,74.65,2.54,3.4,,-5.95
HALEOSLABS,2023-09-30,69.26,7.93,11.45,,2.25
HALEOSLABS,2023-12-31,72.05,9.3,12.91,,14.22
HALEOSLABS,2024-03-31,89.99,11.36,12.62,,19.52
HALEOSLABS,2024-06-30,92.55,16.28,17.59,,23.15
HALEOSLABS,2024-09-30,78.46,8.57,10.92,,15.45
HALEOSLABS,2024-12-31,84.6,12.75,15.07,,18.09
HALEOSLABS,2025-03-31,89.11,7.42,8.33,,9.82
HALEOSLABS,2025-06-30,82.5,11.71,14.19,,13.76
HALEOSLABS,2025-09-30,81.37,13.58,16.69,,20.18
HALEOSLABS,2025-12-31,94.78,14.05,14.82,,21.9
HARRMALAYA,2022-12-31,132.06,9.41,7.13,,3.64
HARRMALAYA,2023-03-31,117.92,2.48,2.1,,0.24
HARRMALAYA,2023-06-30,95.85,-0.3,-0.31,,-1.23
HARRMALAYA,2023-09-30,121.73,1.03,0.85,,-1.16
HARRMALAYA,2023-12-31,129.55,8.8,6.79,,3.61
HARRMALAYA,2024-03-31,140.98,0.91,0.65,,-5.17
HARRMALAYA,2024-06-30,97.66,-4.26,-4.36,,-3.03
HARRMALAYA,2024-09-30,137.3,7.35,5.35,,2.22
HARRMALAYA,2024-12-31,142.25,13.83,9.72,,6.05
HARRMALAYA,2025-03-31,136.71,6.57,4.81,,2.81
HARRMALAYA,2025-06-30,116.46,8.21,7.05,,3.22
HARRMALAYA,2025-09-30,134.4,-0.68,-0.51,,3.47
HARRMALAYA,2025-12-31,141.09,8.77,6.22,,4.13
HARSHA,2023-03-31,344.0,51.0,15.0,,3.58
HARSHA,2023-06-30,348.0,42.0,12.0,,2.7
HARSHA,2023-09-30,339.0,35.0,10.0,,2.24
HARSHA,2023-12-31,324.0,40.0,12.0,,3.26
HARSHA,2024-03-31,380.0,55.0,14.0,,4.04
HARSHA,2024-06-30,343.0,55.0,16.0,,3.96
HARSHA,2024-09-30,353.0,42.0,12.0,,3.18
HARSHA,2024-12-31,339.0,43.0,13.0,,2.93
HARSHA,2025-03-31,373.0,35.0,9.0,,-0.26
HARSHA,2025-06-30,365.0,55.0,15.0,,4.17
HARSHA,2025-09-30,378.0,54.0,14.0,,4.0
HARSHA,2025-12-31,409.0,57.0,14.0,,3.69
HARSHA,2026-03-31,474.0,73.0,15.0,,5.19
HATHWAY,2023-03-31,460.0,58.0,13.0,,-0.08
HATHWAY,2023-06-30,499.0,78.0,16.0,,0.13
HATHWAY,2023-09-30,484.0,83.0,17.0,,0.11
HATHWAY,2023-12-31,505.0,82.0,16.0,,0.13
HATHWAY,2024-03-31,493.0,80.0,16.0,,0.2
HATHWAY,2024-06-30,503.0,81.0,16.0,,0.1
HATHWAY,2024-09-30,513.0,86.0,17.0,,0.15
HATHWAY,2024-12-31,511.0,83.0,16.0,,0.08
HATHWAY,2025-03-31,513.0,91.0,18.0,,0.2
HATHWAY,2025-06-30,530.0,88.0,17.0,,0.18
HATHWAY,2025-09-30,537.0,81.0,15.0,,0.1
HATHWAY,2025-12-31,537.0,77.0,14.0,,0.12
HATHWAY,2026-03-31,546.0,71.0,13.0,,0.06
HATSUN,2008-09-30,533.0,33.0,6.0,,
HATSUN,2009-06-30,250.0,17.0,7.0,,
HATSUN,2009-09-30,283.0,16.0,6.0,,
HATSUN,2024-03-31,2047.0,230.0,11.0,,2.34
HATSUN,2024-06-30,2375.0,330.0,14.0,,5.86
HATSUN,2024-09-30,2072.0,241.0,12.0,,2.89
HATSUN,2024-12-31,2010.0,214.0,11.0,,1.84
HATSUN,2025-03-31,2243.0,224.0,10.0,,1.93
HATSUN,2025-06-30,2590.0,361.0,14.0,,6.07
HATSUN,2025-09-30,2428.0,325.0,13.0,,4.92
HATSUN,2025-12-31,2364.0,256.0,11.0,,2.72
HBESD,2022-12-31,27.7,10.57,38.16,,1.09
HBESD,2023-03-31,27.8,9.2,33.09,,-5.87
HBESD,2023-06-30,23.93,7.18,30.0,,-0.62
HBESD,2023-09-30,24.38,7.17,29.41,,-0.48
HBESD,2023-12-31,29.73,11.67,39.25,,0.78
HBESD,2024-03-31,31.36,12.83,40.91,,2.32
HBESD,2024-06-30,25.64,8.62,33.62,,0.47
HBESD,2024-09-30,27.41,8.43,30.76,,0.25
HBESD,2024-12-31,31.41,12.76,40.62,,2.48
HBESD,2025-03-31,33.23,13.26,39.9,,2.13
HBESD,2025-06-30,23.76,6.54,27.53,,0.18
HBESD,2025-09-30,26.73,8.07,30.19,,0.57
HBESD,2025-12-31,33.46,15.24,45.55,,2.83
HCL-INSYS,2022-12-31,7.1,-16.8,-236.62,,-0.4
HCL-INSYS,2023-03-31,8.26,-22.15,-268.16,,-0.17
HCL-INSYS,2023-06-30,11.3,-11.02,-97.52,,-0.18
HCL-INSYS,2023-09-30,5.99,-15.4,-257.1,,0.15
HCL-INSYS,2023-12-31,8.16,-16.7,-204.66,,-0.28
HCL-INSYS,2024-03-31,6.72,-13.57,-201.93,,-0.17
HCL-INSYS,2024-06-30,7.47,-10.31,-138.02,,-0.13
HCL-INSYS,2024-09-30,6.79,-13.19,-194.26,,-0.24
HCL-INSYS,2024-12-31,5.7,-14.15,-248.25,,-0.16
HCL-INSYS,2025-03-31,4.65,-14.12,-303.66,,-0.12
HCL-INSYS,2025-06-30,7.03,-10.13,-144.1,,-0.14
HCL-INSYS,2025-09-30,5.07,-17.41,-343.39,,-0.17
HCL-INSYS,2025-12-31,4.22,-14.87,-352.37,,-0.3
HEADSUP,2024-06-30,0.0,-0.41,,,-0.1
HEADSUP,2025-03-31,1.27,1.13,88.98,,0.5
HEADSUP,2025-06-30,11.5,2.16,18.78,,1.32
HEADSUP,2025-12-31,0.0,-0.61,,,-0.28
HEALTHX,2022-12-31,280.63,-10.08,-3.59,,-6.0
HEALTHX,2023-03-31,313.15,-11.17,-3.57,,-10.75
HEALTHX,2023-06-30,336.05,9.26,2.76,,0.41
HEALTHX,2023-09-30,358.49,3.37,0.94,,-2.55
HEALTHX,2023-12-31,374.5,3.43,0.92,,-0.24
HEALTHX,2024-03-31,306.67,-10.65,-3.47,,5.17
HEALTHX,2024-06-30,270.29,-2.4,-0.89,,9.79
HEALTHX,2024-09-30,273.53,-4.72,-1.73,,-34.39
HEALTHX,2024-12-31,281.29,-23.7,-8.43,,-8.47
HEALTHX,2025-03-31,285.84,-25.2,-8.82,,4.3
HEALTHX,2025-06-30,298.43,6.06,2.03,,7.52
HEALTHX,2025-09-30,301.32,-22.61,-7.5,,-3.99
HEALTHX,2025-12-31,345.74,-10.36,-3.0,,0.36
HERANBA,2022-12-31,276.0,24.0,9.0,,3.16
HERANBA,2023-03-31,260.0,20.0,8.0,,2.79
HERANBA,2023-06-30,275.0,-4.0,-1.0,,-1.4
HERANBA,2023-09-30,424.0,44.0,10.0,,6.73
HERANBA,2023-12-31,300.0,24.0,8.0,,3.48
HERANBA,2024-03-31,258.0,12.0,5.0,,-0.08
HERANBA,2024-06-30,296.0,40.0,14.0,,4.19
HERANBA,2024-09-30,437.0,60.0,14.0,,9.49
HERANBA,2024-12-31,341.0,13.0,4.0,,-2.55
HERANBA,2025-03-31,335.0,-14.0,-4.0,,-10.37
HERANBA,2025-06-30,452.0,31.0,7.0,,1.52
HERANBA,2025-09-30,522.0,49.0,9.0,,-0.36
HERANBA,2025-12-31,301.0,12.0,4.0,,-5.81
HESTERBIO,2022-12-31,74.94,18.76,25.03,,13.15
HESTERBIO,2023-03-31,67.3,11.67,17.34,,5.33
HESTERBIO,2023-06-30,87.85,14.36,16.35,,6.9
HESTERBIO,2023-09-30,70.46,13.22,18.76,,4.81
HESTERBIO,2023-12-31,66.98,10.15,15.15,,4.68
HESTERBIO,2024-03-31,79.26,15.92,20.09,,5.82
HESTERBIO,2024-06-30,82.27,17.65,21.45,,7.45
HESTERBIO,2024-09-30,83.69,19.16,22.89,,9.64
HESTERBIO,2024-12-31,63.22,5.07,8.02,,13.71
HESTERBIO,2025-03-31,81.93,19.18,23.41,,1.52
HESTERBIO,2025-06-30,84.11,22.81,27.12,,19.33
HESTERBIO,2025-09-30,70.97,11.72,16.51,,16.99
HESTERBIO,2025-12-31,77.42,17.8,22.99,,10.31
HEXATRADEX,2023-03-31,0.39,0.35,89.74,,-1.02
HEXATRADEX,2023-06-30,92.74,92.13,99.34,,11.37
HEXATRADEX,2023-09-30,3.85,2.99,77.66,,0.28
HEXATRADEX,2023-12-31,40.28,39.5,98.06,,5.32
HEXATRADEX,2024-03-31,-3.63,-4.7,,,-0.27
HEXATRADEX,2024-06-30,0.0,-0.75,,,-0.34
HEXATRADEX,2024-09-30,3.06,2.36,77.12,,-8.25
HEXATRADEX,2024-12-31,0.0,-1.82,,,4.74
HEXATRADEX,2025-03-31,1.5,-3.08,-205.33,,-0.67
HEXATRADEX,2025-06-30,0.0,0.39,,,-0.03
HEXATRADEX,2025-09-30,3.11,0.12,3.86,,-0.16
HEXATRADEX,2025-12-31,0.02,-4.19,,,-0.79
HEXATRADEX,2026-03-31,1.45,-2.78,-191.72,,-0.6
HGM,2022-12-31,3.02,0.66,21.85,,0.39
HGM,2023-03-31,3.13,0.5,15.97,,0.67
HGM,2023-06-30,3.57,0.54,15.13,,0.41
HGM,2023-09-30,4.29,0.7,16.32,,0.58
HGM,2023-12-31,3.99,0.64,16.04,,0.5
HGM,2024-03-31,4.27,0.81,18.97,,0.64
HGM,2024-06-30,5.57,0.92,16.52,,0.62
HGM,2024-09-30,5.58,0.9,16.13,,0.64
HGM,2024-12-31,5.8,0.84,14.48,,1.05
HGM,2025-03-31,5.51,1.03,18.69,,1.05
HGM,2025-06-30,13.61,2.37,17.41,,1.37
HGM,2025-09-30,18.95,1.09,5.75,,0.4
HGM,2025-12-31,14.25,-2.42,-16.98,,-2.48
HGS,2022-12-31,1119.0,82.0,7.0,,9.68
HGS,2023-03-31,1070.0,36.0,3.0,,4.82
HGS,2023-06-30,1133.0,77.0,7.0,,3.2
HGS,2023-09-30,1180.0,98.0,8.0,,3.81
HGS,2023-12-31,1204.0,115.0,10.0,,2.18
HGS,2024-03-31,1099.0,66.0,6.0,,19.45
HGS,2024-06-30,1092.0,17.0,2.0,,35.59
HGS,2024-09-30,1087.0,34.0,3.0,,-9.74
HGS,2024-12-31,1064.0,64.0,6.0,,-0.57
HGS,2025-03-31,1161.0,142.0,12.0,,0.82
HGS,2025-06-30,1056.0,29.0,3.0,,3.75
HGS,2025-09-30,1091.0,26.0,2.0,,-4.2
HGS,2025-12-31,1075.0,17.0,2.0,,9.15
HIKAL,2022-12-31,540.2,74.58,13.81,,2.14
HIKAL,2023-03-31,545.29,88.01,16.14,,2.92
HIKAL,2023-06-30,388.0,50.3,12.96,,0.56
HIKAL,2023-09-30,434.88,57.52,13.23,,1.02
HIKAL,2023-12-31,447.5,64.7,14.46,,1.31
HIKAL,2024-03-31,514.1,94.4,18.36,,2.75
HIKAL,2024-06-30,406.8,58.0,14.26,,0.41
HIKAL,2024-09-30,452.9,74.9,16.54,,1.48
HIKAL,2024-12-31,447.7,72.1,16.1,,1.39
HIKAL,2025-03-31,552.4,123.4,22.34,,4.07
HIKAL,2025-06-30,380.4,25.1,6.6,,-1.82
HIKAL,2025-09-30,318.5,7.2,2.26,,-2.83
HIKAL,2025-12-31,494.3,82.7,16.73,,-0.48
HIMATSEIDE,2022-12-31,736.78,103.78,14.09,,0.22
HIMATSEIDE,2023-03-31,689.65,122.07,17.7,,2.27
HIMATSEIDE,2023-06-30,682.14,147.69,21.65,,2.96
HIMATSEIDE,2023-09-30,739.14,147.29,19.93,,2.92
HIMATSEIDE,2023-12-31,723.31,156.6,21.65,,3.16
HIMATSEIDE,2024-03-31,696.87,144.61,20.75,,2.41
HIMATSEIDE,2024-06-30,735.46,146.28,19.89,,2.09
HIMATSEIDE,2024-09-30,694.33,138.57,19.96,,2.2
HIMATSEIDE,2024-12-31,691.5,111.52,16.13,,1.74
HIMATSEIDE,2025-03-31,656.91,117.78,17.93,,0.95
HIMATSEIDE,2025-06-30,656.94,120.67,18.37,,0.87
HIMATSEIDE,2025-09-30,629.57,99.07,15.74,,3.34
HIMATSEIDE,2025-12-31,611.37,95.08,15.55,,0.61
HINDCOMPOS,2023-03-31,78.0,13.0,16.0,,6.43
HINDCOMPOS,2023-06-30,76.0,15.0,19.0,,6.8
HINDCOMPOS,2023-09-30,72.0,14.0,19.0,,6.73
HINDCOMPOS,2023-12-31,72.0,11.0,15.0,,4.37
HINDCOMPOS,2024-03-31,79.0,12.0,16.0,,5.4
HINDCOMPOS,2024-06-30,77.0,14.0,18.0,,5.87
HINDCOMPOS,2024-09-30,77.0,13.0,17.0,,6.29
HINDCOMPOS,2024-12-31,82.0,16.0,20.0,,7.43
HINDCOMPOS,2025-03-31,89.0,16.0,18.0,,4.11
HINDCOMPOS,2025-06-30,87.0,14.0,16.0,,5.05
HINDCOMPOS,2025-09-30,89.0,11.0,12.0,,3.58
HINDCOMPOS,2025-12-31,95.0,15.0,16.0,,4.52
HINDCOMPOS,2026-03-31,105.0,16.0,16.0,,7.92
HITECH,2022-12-31,569.0,28.0,5.0,,1.06
HITECH,2023-03-31,702.0,34.0,5.0,,1.24
HITECH,2023-06-30,642.0,21.0,3.0,,0.61
HITECH,2023-09-30,746.0,27.0,4.0,,0.8
HITECH,2023-12-31,630.0,32.0,5.0,,1.05
HITECH,2024-03-31,681.0,35.0,5.0,,0.74
HITECH,2024-06-30,867.0,43.0,5.0,,1.14
HITECH,2024-09-30,706.0,42.0,6.0,,1.03
HITECH,2024-12-31,761.0,40.0,5.0,,0.94
HITECH,2025-03-31,734.0,35.0,5.0,,0.87
HITECH,2025-06-30,791.0,41.0,5.0,,1.03
HITECH,2025-09-30,859.0,44.0,5.0,,1.0
HITECH,2025-12-31,1070.0,42.0,4.0,,0.86
HITECHCORP,2014-06-30,116.32,11.42,9.82,,1.53
HITECHCORP,2014-09-30,136.92,12.12,8.85,,1.63
HITECHCORP,2014-12-31,115.74,10.83,9.36,,1.54
HITECHCORP,2015-03-31,95.84,5.89,6.15,,0.11
HITECHCORP,2015-06-30,102.87,11.04,10.73,,2.11
HITECHCORP,2015-09-30,107.96,13.23,12.25,,3.24
