symbol,date,eps
EXCELINDUS,2025-12-31,6.71
EXCELSOFT,2024-09-30,54.49
EXCELSOFT,2024-12-31,0.96
EXCELSOFT,2025-06-30,0.59
EXCELSOFT,2025-09-30,1.06
EXCELSOFT,2025-12-31,0.89
EXICOM,2022-12-31,7.8
EXICOM,2023-03-31,33.27
EXICOM,2023-06-30,11.61
EXICOM,2023-09-30,1.68
EXICOM,2023-12-31,0.85
EXICOM,2024-03-31,1.98
EXICOM,2024-06-30,1.31
EXICOM,2024-09-30,-1.23
EXICOM,2024-12-31,-3.53
EXICOM,2025-03-31,-4.48
EXICOM,2025-06-30,-5.98
EXICOM,2025-09-30,-4.95
EXICOM,2025-12-31,-4.88
EXIDEIND,2022-12-31,2.34
EXIDEIND,2023-03-31,2.12
EXIDEIND,2023-06-30,2.62
EXIDEIND,2023-09-30,3.17
EXIDEIND,2023-12-31,2.36
EXIDEIND,2024-03-31,2.17
EXIDEIND,2024-06-30,2.59
EXIDEIND,2024-09-30,2.72
EXIDEIND,2024-12-31,1.84
EXIDEIND,2025-03-31,2.2
EXIDEIND,2025-06-30,3.21
EXIDEIND,2025-09-30,2.02
EXIDEIND,2025-12-31,2.28
EXPLEOSOL,2022-12-31,54.0
EXPLEOSOL,2023-03-31,28.34
EXPLEOSOL,2023-06-30,13.01
EXPLEOSOL,2023-09-30,13.22
EXPLEOSOL,2023-12-31,21.93
EXPLEOSOL,2024-03-31,10.12
EXPLEOSOL,2024-06-30,15.4
EXPLEOSOL,2024-09-30,22.87
EXPLEOSOL,2024-12-31,12.75
EXPLEOSOL,2025-03-31,15.52
EXPLEOSOL,2025-06-30,13.16
EXPLEOSOL,2025-09-30,25.62
EXPLEOSOL,2025-12-31,14.26
EXXARO,2022-12-31,0.08
EXXARO,2023-03-31,0.02
EXXARO,2023-06-30,0.0
EXXARO,2023-09-30,0.0
EXXARO,2023-12-31,0.01
EXXARO,2024-03-31,0.03
EXXARO,2024-06-30,-0.09
EXXARO,2024-09-30,-0.01
EXXARO,2024-12-31,0.03
EXXARO,2025-03-31,0.08
EXXARO,2025-06-30,0.02
EXXARO,2025-09-30,0.03
EXXARO,2025-12-31,0.01
FABTECH,2024-09-30,1.58
FABTECH,2024-12-31,6.32
FABTECH,2025-03-31,4.66
FABTECH,2025-06-30,-1.89
FABTECH,2025-09-30,8.68
FABTECH,2025-12-31,-1.28
FABTECH,2026-03-31,4.96
FACT,2022-12-31,2.56
FACT,2023-03-31,2.56
FACT,2023-06-30,1.11
FACT,2023-09-30,1.63
FACT,2023-12-31,0.47
FACT,2024-03-31,-0.95
FACT,2024-06-30,-0.75
FACT,2024-09-30,0.17
FACT,2024-12-31,0.12
FACT,2025-03-31,1.09
FACT,2025-06-30,0.07
FACT,2025-09-30,0.32
FACT,2025-12-31,-1.05
FCL,2022-12-31,0.2
FCL,2023-03-31,0.23
FCL,2023-06-30,0.23
FCL,2023-09-30,0.28
FCL,2023-12-31,0.29
FCL,2024-03-31,0.27
FCL,2024-06-30,0.26
FCL,2024-09-30,0.28
FCL,2024-12-31,0.24
FCL,2025-03-31,0.17
FCL,2025-06-30,0.22
FCL,2025-09-30,0.23
FCL,2025-12-31,0.23
FDC,2022-12-31,2.46
FDC,2023-03-31,1.85
FDC,2023-06-30,6.62
FDC,2023-09-30,4.29
FDC,2023-12-31,4.87
FDC,2024-03-31,2.84
FDC,2024-06-30,7.31
FDC,2024-09-30,4.42
FDC,2024-12-31,2.28
FDC,2025-03-31,2.38
FDC,2025-06-30,7.45
FDC,2025-09-30,1.74
FDC,2025-12-31,1.74
FEDDERSHOL,2022-12-31,0.51
FEDDERSHOL,2023-03-31,3.54
FEDDERSHOL,2023-06-30,0.64
FEDDERSHOL,2023-09-30,3.48
FEDDERSHOL,2023-12-31,4.23
FEDDERSHOL,2024-03-31,1.23
FEDDERSHOL,2024-06-30,1.69
FEDDERSHOL,2024-09-30,0.34
FEDDERSHOL,2024-12-31,0.2
FEDDERSHOL,2025-03-31,0.33
FEDDERSHOL,2025-06-30,0.82
FEDDERSHOL,2025-09-30,0.72
FEDDERSHOL,2025-12-31,1.82
FEDERALBNK,2022-12-31,3.99
FEDERALBNK,2023-03-31,4.51
FEDERALBNK,2023-06-30,4.16
FEDERALBNK,2023-09-30,4.23
FEDERALBNK,2023-12-31,4.26
FEDERALBNK,2024-03-31,3.99
FEDERALBNK,2024-06-30,4.2
FEDERALBNK,2024-09-30,4.47
FEDERALBNK,2024-12-31,3.85
FEDERALBNK,2025-03-31,4.44
FEDERALBNK,2025-06-30,3.74
FEDERALBNK,2025-09-30,4.03
FEDERALBNK,2025-12-31,4.44
FERMENTA,2022-12-31,-12.7
FERMENTA,2023-03-31,-1.4
FERMENTA,2023-06-30,0.62
FERMENTA,2023-09-30,-9.7
FERMENTA,2023-12-31,3.35
FERMENTA,2024-03-31,-2.36
FERMENTA,2024-06-30,-1.98
FERMENTA,2024-09-30,3.87
FERMENTA,2024-12-31,12.54
FERMENTA,2025-03-31,11.68
FERMENTA,2025-06-30,7.42
FERMENTA,2025-09-30,6.14
FERMENTA,2025-12-31,4.31
FIEMIND,2022-12-31,12.14
FIEMIND,2023-03-31,14.46
FIEMIND,2023-06-30,13.5
FIEMIND,2023-09-30,16.53
FIEMIND,2023-12-31,15.4
FIEMIND,2024-03-31,17.56
FIEMIND,2024-06-30,18.58
FIEMIND,2024-09-30,19.06
FIEMIND,2024-12-31,17.86
FIEMIND,2025-03-31,22.36
FIEMIND,2025-06-30,21.85
FIEMIND,2025-09-30,24.19
FIEMIND,2025-12-31,24.08
FILATEX,2024-06-30,0.73
FILATEX,2024-09-30,0.3
FILATEX,2024-12-31,1.06
FILATEX,2025-03-31,0.93
FILATEX,2025-06-30,0.92
FILATEX,2025-09-30,1.07
FILATEX,2025-12-31,1.24
FINCABLES,2022-12-31,10.09
FINCABLES,2023-03-31,11.44
FINCABLES,2023-06-30,10.49
FINCABLES,2023-09-30,10.08
FINCABLES,2023-12-31,9.87
FINCABLES,2024-03-31,12.17
FINCABLES,2024-06-30,15.95
FINCABLES,2024-09-30,7.71
FINCABLES,2024-12-31,9.63
FINCABLES,2025-03-31,12.54
FINCABLES,2025-06-30,10.63
FINCABLES,2025-09-30,10.63
FINCABLES,2025-12-31,10.73
FINEORG,2022-12-31,34.65
FINEORG,2023-03-31,48.74
FINEORG,2023-06-30,32.54
FINEORG,2023-09-30,33.71
FINEORG,2023-12-31,30.73
FINEORG,2024-03-31,37.36
FINEORG,2024-06-30,36.94
FINEORG,2024-09-30,38.3
FINEORG,2024-12-31,26.97
FINEORG,2025-03-31,31.68
FINEORG,2025-06-30,38.19
FINEORG,2025-09-30,35.4
FINEORG,2025-12-31,24.11
FINKURVE,2019-06-30,0.06
FINKURVE,2019-09-30,0.04
FINKURVE,2019-12-31,0.14
FINKURVE,2020-03-31,0.11
FINKURVE,2020-06-30,0.12
FINKURVE,2020-09-30,0.2
FINKURVE,2020-12-31,-0.04
FINKURVE,2021-03-31,0.08
FINKURVE,2021-06-30,0.15
FINKURVE,2021-09-30,0.12
FINKURVE,2021-12-31,-0.05
FINKURVE,2022-03-31,1.34
FINKURVE,2023-12-31,0.39
FINPIPE,2022-12-31,1.28
FINPIPE,2023-03-31,2.68
FINPIPE,2023-06-30,1.86
FINPIPE,2023-09-30,1.58
FINPIPE,2023-12-31,1.54
FINPIPE,2024-03-31,2.66
FINPIPE,2024-06-30,8.07
FINPIPE,2024-09-30,0.66
FINPIPE,2024-12-31,1.52
FINPIPE,2025-03-31,2.65
FINPIPE,2025-06-30,1.58
FINPIPE,2025-09-30,1.99
FINPIPE,2025-12-31,1.87
FIRSTCRY,2024-09-30,-0.97
FIRSTCRY,2024-12-31,-0.15
FIRSTCRY,2025-03-31,-1.47
FIRSTCRY,2025-06-30,-0.89
FIRSTCRY,2025-09-30,-0.67
FIRSTCRY,2025-12-31,-0.55
FISCHER,2023-09-30,0.0
FISCHER,2024-03-31,0.05
FISCHER,2024-06-30,-0.0
FISCHER,2024-09-30,0.01
FISCHER,2024-12-31,-0.01
FISCHER,2025-03-31,0.02
FISCHER,2025-06-30,0.08
FISCHER,2025-09-30,0.21
FISCHER,2025-12-31,0.3
FLAIR,2022-12-31,14.25
FLAIR,2023-03-31,3.55
FLAIR,2023-06-30,3.44
FLAIR,2023-09-30,3.57
FLAIR,2023-12-31,1.82
FLAIR,2024-03-31,3.26
FLAIR,2024-06-30,2.51
FLAIR,2024-09-30,3.12
FLAIR,2024-12-31,2.78
FLAIR,2025-03-31,2.93
FLAIR,2025-06-30,2.72
FLAIR,2025-09-30,4.04
FLAIR,2025-12-31,3.11
FLEXITUFF,2022-12-31,-20.32
FLEXITUFF,2023-03-31,-8.14
FLEXITUFF,2023-06-30,-14.23
FLEXITUFF,2023-09-30,-10.24
FLEXITUFF,2023-12-31,-17.64
FLEXITUFF,2024-03-31,-20.69
FLEXITUFF,2024-06-30,90.14
FLEXITUFF,2024-09-30,-3.62
FLEXITUFF,2024-12-31,-4.76
FLEXITUFF,2025-03-31,-3.52
FLEXITUFF,2025-06-30,-5.58
FLEXITUFF,2025-09-30,-5.49
FLEXITUFF,2025-12-31,-8.93
FLUOROCHEM,2022-12-31,29.99
FLUOROCHEM,2023-03-31,30.21
FLUOROCHEM,2023-06-30,18.3
FLUOROCHEM,2023-09-30,4.82
FLUOROCHEM,2023-12-31,7.28
FLUOROCHEM,2024-03-31,9.19
FLUOROCHEM,2024-06-30,9.83
FLUOROCHEM,2024-09-30,11.02
FLUOROCHEM,2024-12-31,11.47
FLUOROCHEM,2025-03-31,17.39
FLUOROCHEM,2025-06-30,16.75
FLUOROCHEM,2025-09-30,16.29
FLUOROCHEM,2025-12-31,9.29
FMGOETZE,2022-12-31,4.4
FMGOETZE,2023-03-31,5.7
FMGOETZE,2023-06-30,5.38
FMGOETZE,2023-09-30,5.78
FMGOETZE,2023-12-31,4.4
FMGOETZE,2024-03-31,7.25
FMGOETZE,2024-06-30,6.38
FMGOETZE,2024-09-30,6.87
FMGOETZE,2024-12-31,5.2
FMGOETZE,2025-03-31,10.68
FMGOETZE,2025-06-30,7.77
FMGOETZE,2025-09-30,8.85
FMGOETZE,2025-12-31,5.22
FMNL,2022-12-31,0.74
FMNL,2023-03-31,-3.76
FMNL,2023-06-30,1.61
FMNL,2023-09-30,-2.65
FMNL,2023-12-31,0.82
FMNL,2024-03-31,-0.85
FMNL,2024-06-30,14.34
FMNL,2024-09-30,1.15
FMNL,2024-12-31,1.06
FMNL,2025-03-31,-4.87
FMNL,2025-06-30,0.26
FMNL,2025-09-30,0.44
FMNL,2025-12-31,0.32
FOCUS,2022-12-31,2.01
FOCUS,2023-03-31,0.82
FOCUS,2023-06-30,1.39
FOCUS,2023-09-30,1.48
FOCUS,2023-12-31,1.46
FOCUS,2024-03-31,1.62
FOCUS,2024-06-30,1.37
FOCUS,2024-09-30,0.73
FOCUS,2024-12-31,0.0
FOCUS,2025-03-31,0.18
FOCUS,2025-06-30,0.32
FOCUS,2025-09-30,0.25
FOCUS,2025-12-31,-0.21
FOODSIN,2022-12-31,2.23
FOODSIN,2023-03-31,2.98
FOODSIN,2023-06-30,2.68
FOODSIN,2023-09-30,2.51
FOODSIN,2023-12-31,0.7
FOODSIN,2024-03-31,0.92
FOODSIN,2024-06-30,0.96
FOODSIN,2024-09-30,1.53
FOODSIN,2024-12-31,0.11
FOODSIN,2025-03-31,3.12
FOODSIN,2025-06-30,0.97
FOODSIN,2025-09-30,0.09
FOODSIN,2025-12-31,0.06
FORCEMOT,2022-12-31,-11.83
FORCEMOT,2023-03-31,111.25
FORCEMOT,2023-06-30,52.06
FORCEMOT,2023-09-30,71.24
FORCEMOT,2023-12-31,64.81
FORCEMOT,2024-03-31,106.45
FORCEMOT,2024-06-30,87.81
FORCEMOT,2024-09-30,102.47
FORCEMOT,2024-12-31,87.51
FORCEMOT,2025-03-31,329.92
FORCEMOT,2025-06-30,133.82
FORCEMOT,2025-09-30,266.14
FORCEMOT,2025-12-31,308.21
FORTIS,2022-12-31,1.72
FORTIS,2023-03-31,1.76
FORTIS,2023-06-30,1.48
FORTIS,2023-09-30,2.3
FORTIS,2023-12-31,1.78
FORTIS,2024-03-31,2.37
FORTIS,2024-06-30,2.2
FORTIS,2024-09-30,2.34
FORTIS,2024-12-31,3.28
FORTIS,2025-03-31,2.44
FORTIS,2025-06-30,3.45
FORTIS,2025-09-30,4.26
FORTIS,2025-12-31,2.57
FOSECOIND,2024-12-31,30.61
FOSECOIND,2025-09-30,25.82
FOSECOIND,2025-12-31,16.72
FRACTAL,2024-12-31,27.78
FRACTAL,2025-09-30,2.5
FRACTAL,2025-12-31,7.44
FRONTSP,2014-03-31,0.9
FRONTSP,2014-12-31,-0.08
FRONTSP,2015-03-31,1.03
FSL,2022-12-31,2.26
FSL,2023-03-31,2.02
FSL,2023-06-30,1.79
FSL,2023-09-30,1.8
FSL,2023-12-31,1.83
FSL,2024-03-31,1.9
FSL,2024-06-30,1.92
FSL,2024-09-30,1.96
FSL,2024-12-31,2.27
FSL,2025-03-31,2.27
FSL,2025-06-30,2.39
FSL,2025-09-30,2.54
FSL,2025-12-31,1.7
GABRIEL,2023-06-30,2.93
GABRIEL,2023-09-30,3.23
GABRIEL,2023-12-31,2.87
GABRIEL,2024-03-31,3.41
GABRIEL,2024-06-30,4.01
GABRIEL,2024-09-30,4.38
GABRIEL,2024-12-31,4.18
GABRIEL,2025-03-31,4.48
GABRIEL,2025-06-30,4.31
GABRIEL,2025-09-30,4.81
GABRIEL,2025-12-31,3.81
GAEL,2022-12-31,1.79
GAEL,2023-03-31,1.51
GAEL,2023-06-30,1.55
GAEL,2023-09-30,1.8
GAEL,2023-12-31,2.2
GAEL,2024-03-31,1.99
GAEL,2024-06-30,1.67
GAEL,2024-09-30,1.51
GAEL,2024-12-31,1.56
GAEL,2025-03-31,0.7
GAEL,2025-06-30,1.42
GAEL,2025-09-30,0.83
GAEL,2025-12-31,1.44
GAIL,2022-12-31,0.63
GAIL,2023-03-31,0.96
GAIL,2023-06-30,2.73
GAIL,2023-09-30,3.72
GAIL,2023-12-31,4.86
GAIL,2024-03-31,3.75
GAIL,2024-06-30,4.84
GAIL,2024-09-30,4.1
GAIL,2024-12-31,6.21
GAIL,2025-03-31,3.79
GAIL,2025-06-30,3.6
GAIL,2025-09-30,3.0
GAIL,2025-12-31,2.67
GALAPREC,2023-06-30,17.96
GALAPREC,2023-09-30,5.16
GALAPREC,2023-12-31,5.83
GALAPREC,2024-03-31,6.77
GALAPREC,2024-06-30,6.23
GALAPREC,2024-09-30,4.14
GALAPREC,2024-12-31,4.18
GALAPREC,2025-03-31,7.88
GALAPREC,2025-06-30,5.14
GALAPREC,2025-09-30,6.58
GALAPREC,2025-12-31,6.52
GALAXYSURF,2022-12-31,29.96
GALAXYSURF,2023-03-31,25.53
GALAXYSURF,2023-06-30,21.2
GALAXYSURF,2023-09-30,21.84
GALAXYSURF,2023-12-31,20.13
GALAXYSURF,2024-03-31,21.86
GALAXYSURF,2024-06-30,22.48
GALAXYSURF,2024-09-30,23.89
GALAXYSURF,2024-12-31,18.22
GALAXYSURF,2025-03-31,21.4
GALAXYSURF,2025-06-30,22.42
GALAXYSURF,2025-09-30,18.75
GALAXYSURF,2025-12-31,16.63
GALLANTT,2022-12-31,0.87
GALLANTT,2023-03-31,2.81
GALLANTT,2023-06-30,1.27
GALLANTT,2023-09-30,1.96
GALLANTT,2023-12-31,2.15
GALLANTT,2024-03-31,3.95
GALLANTT,2024-06-30,5.05
GALLANTT,2024-09-30,2.03
GALLANTT,2024-12-31,4.71
GALLANTT,2025-03-31,4.82
GALLANTT,2025-06-30,7.2
GALLANTT,2025-09-30,3.69
GALLANTT,2025-12-31,4.16
GANDHAR,2022-12-31,5.42
GANDHAR,2023-03-31,2.77
GANDHAR,2023-06-30,5.59
GANDHAR,2023-09-30,4.91
GANDHAR,2023-12-31,4.83
GANDHAR,2024-03-31,0.93
GANDHAR,2024-06-30,3.15
GANDHAR,2024-09-30,1.86
GANDHAR,2024-12-31,1.98
GANDHAR,2025-03-31,1.19
GANDHAR,2025-06-30,2.68
GANDHAR,2025-09-30,3.68
GANDHAR,2025-12-31,3.31
GANECOS,2022-12-31,9.67
GANECOS,2023-03-31,7.05
GANECOS,2023-06-30,1.58
GANECOS,2023-09-30,1.28
GANECOS,2023-12-31,5.83
GANECOS,2024-03-31,8.52
GANECOS,2024-06-30,8.9
GANECOS,2024-09-30,10.7
GANECOS,2024-12-31,11.72
GANECOS,2025-03-31,9.33
GANECOS,2025-06-30,4.22
GANECOS,2025-09-30,-0.19
GANECOS,2025-12-31,1.77
GANESHBE,2022-12-31,2.23
GANESHBE,2023-03-31,2.26
GANESHBE,2023-06-30,2.38
GANESHBE,2023-09-30,2.29
GANESHBE,2023-12-31,2.36
GANESHBE,2024-03-31,1.99
GANESHBE,2024-06-30,2.28
GANESHBE,2024-09-30,2.29
GANESHBE,2024-12-31,2.55
GANESHBE,2025-03-31,-1.83
GANESHBE,2025-06-30,2.52
GANESHBE,2025-09-30,3.3
GANESHBE,2025-12-31,2.24
GANESHHOU,2022-12-31,2.53
GANESHHOU,2023-03-31,5.58
GANESHHOU,2023-06-30,19.35
GANESHHOU,2023-09-30,10.31
GANESHHOU,2023-12-31,12.06
GANESHHOU,2024-03-31,13.53
GANESHHOU,2024-06-30,13.65
GANESHHOU,2024-09-30,19.01
GANESHHOU,2024-12-31,19.29
GANESHHOU,2025-03-31,19.78
GANESHHOU,2025-06-30,11.16
GANESHHOU,2025-09-30,12.96
GANESHHOU,2025-12-31,6.44
GANGESSECU,2022-12-31,0.63
GANGESSECU,2023-03-31,-2.74
GANGESSECU,2023-06-30,-0.52
GANGESSECU,2023-09-30,6.67
GANGESSECU,2023-12-31,1.34
GANGESSECU,2024-03-31,-4.01
GANGESSECU,2024-06-30,1.05
GANGESSECU,2024-09-30,7.22
GANGESSECU,2024-12-31,0.8
GANGESSECU,2025-03-31,-3.71
GANGESSECU,2025-06-30,1.03
GANGESSECU,2025-09-30,2.91
GANGESSECU,2025-12-31,1.46
GARFIBRES,2022-12-31,3.59
GARFIBRES,2023-03-31,5.86
GARFIBRES,2023-06-30,4.22
GARFIBRES,2023-09-30,5.15
GARFIBRES,2023-12-31,4.25
GARFIBRES,2024-03-31,6.88
GARFIBRES,2024-06-30,4.71
GARFIBRES,2024-09-30,6.64
GARFIBRES,2024-12-31,4.81
GARFIBRES,2025-03-31,7.16
GARFIBRES,2025-06-30,5.35
GARFIBRES,2025-09-30,3.22
GARFIBRES,2025-12-31,5.66
GARUDA,2024-06-30,1.16
GARUDA,2024-09-30,1.37
GARUDA,2024-12-31,1.38
GARUDA,2025-03-31,1.94
GARUDA,2025-06-30,3.01
GARUDA,2025-09-30,2.92
GARUDA,2025-12-31,3.54
GATECH,2022-12-31,0.0
GATECH,2023-03-31,0.0
GATECH,2023-06-30,0.0
GATECH,2023-09-30,0.0
GATECH,2023-12-31,0.0
GATECH,2024-03-31,0.0
GATECH,2024-06-30,0.0
GATECH,2024-09-30,0.0
GATECH,2024-12-31,0.01
GATECH,2025-03-31,0.02
GATECH,2025-06-30,0.03
GATECH,2025-09-30,0.02
GATECH,2025-12-31,0.01
GATECHDVR,2024-09-30,0.02
GATECHDVR,2024-12-31,0.08
GATECHDVR,2025-06-30,0.17
GATECHDVR,2025-09-30,0.13
GATECHDVR,2025-12-31,0.06
GATEWAY,2022-12-31,1.1
GATEWAY,2023-03-31,1.37
GATEWAY,2023-06-30,1.26
GATEWAY,2023-09-30,1.46
GATEWAY,2023-12-31,1.27
GATEWAY,2024-03-31,1.1
GATEWAY,2024-06-30,0.97
GATEWAY,2024-09-30,1.2
GATEWAY,2024-12-31,9.11
GATEWAY,2025-03-31,-3.86
GATEWAY,2025-06-30,1.21
GATEWAY,2025-09-30,1.34
GATEWAY,2025-12-31,1.36
GAYAHWS,2022-12-31,-4.0
GAYAHWS,2023-03-31,4.83
GAYAHWS,2023-06-30,-3.74
GAYAHWS,2023-09-30,-4.13
GAYAHWS,2023-12-31,-3.18
GAYAHWS,2024-03-31,-7.02
GAYAHWS,2024-06-30,-3.13
GAYAHWS,2024-09-30,-1.89
GAYAHWS,2024-12-31,-4.1
GAYAHWS,2025-03-31,56.22
GAYAHWS,2025-06-30,-0.09
GAYAHWS,2025-09-30,-0.14
GAYAHWS,2025-12-31,-0.12
GCSL,2022-12-31,0.35
GCSL,2023-03-31,9.83
GCSL,2023-06-30,0.94
GCSL,2023-12-31,8.55
GCSL,2024-03-31,4.1
GCSL,2024-06-30,2.29
GCSL,2024-09-30,4.39
GCSL,2024-12-31,1.53
GCSL,2025-03-31,-7.57
GCSL,2025-06-30,0.34
GCSL,2025-09-30,5.06
GCSL,2025-12-31,0.71
GEECEE,2022-12-31,1.03
GEECEE,2023-03-31,-5.32
GEECEE,2023-06-30,2.72
GEECEE,2023-09-30,2.13
GEECEE,2023-12-31,4.4
GEECEE,2024-03-31,8.56
GEECEE,2024-06-30,5.17
GEECEE,2024-09-30,6.0
GEECEE,2024-12-31,9.33
GEECEE,2025-03-31,1.86
GEECEE,2025-06-30,1.6
GEECEE,2025-09-30,4.9
GEECEE,2025-12-31,2.36
GENCON,2024-12-31,0.32
GENCON,2025-03-31,1.09
GENCON,2025-06-30,0.35
GENCON,2025-09-30,0.38
GENCON,2025-12-31,0.43
GENESYS,2022-12-31,2.13
GENESYS,2023-03-31,0.57
GENESYS,2023-06-30,-1.41
GENESYS,2023-09-30,-0.87
GENESYS,2023-12-31,4.19
GENESYS,2024-03-31,3.76
GENESYS,2024-06-30,1.36
GENESYS,2024-09-30,2.83
GENESYS,2024-12-31,5.2
GENESYS,2025-03-31,4.76
GENESYS,2025-06-30,1.71
GENESYS,2025-09-30,2.88
GENESYS,2025-12-31,0.26
GENUSPAPER,2022-12-31,-0.19
GENUSPAPER,2023-03-31,-0.01
GENUSPAPER,2023-06-30,-0.04
GENUSPAPER,2023-09-30,0.16
GENUSPAPER,2023-12-31,-0.0
GENUSPAPER,2024-03-31,0.02
GENUSPAPER,2024-06-30,0.11
GENUSPAPER,2024-09-30,-0.02
GENUSPAPER,2024-12-31,0.02
GENUSPAPER,2025-03-31,-0.0
GENUSPAPER,2025-06-30,0.11
GENUSPAPER,2025-09-30,0.15
GENUSPAPER,2025-12-31,0.11
GENUSPOWER,2022-12-31,0.85
GENUSPOWER,2023-03-31,-0.44
GENUSPOWER,2023-06-30,0.89
GENUSPOWER,2023-09-30,1.91
GENUSPOWER,2023-12-31,-0.38
GENUSPOWER,2024-03-31,0.8
GENUSPOWER,2024-06-30,1.59
GENUSPOWER,2024-09-30,2.73
GENUSPOWER,2024-12-31,1.86
GENUSPOWER,2025-03-31,4.06
GENUSPOWER,2025-06-30,4.52
GENUSPOWER,2025-09-30,4.7
GENUSPOWER,2025-12-31,4.61
GEOJITFSL,2022-12-31,0.87
GEOJITFSL,2023-03-31,1.02
GEOJITFSL,2023-06-30,0.75
GEOJITFSL,2023-09-30,1.3
GEOJITFSL,2023-12-31,1.32
GEOJITFSL,2024-03-31,1.81
GEOJITFSL,2024-06-30,1.6
GEOJITFSL,2024-09-30,2.01
GEOJITFSL,2024-12-31,1.29
GEOJITFSL,2025-03-31,1.12
GEOJITFSL,2025-06-30,0.99
GEOJITFSL,2025-09-30,0.8
GEOJITFSL,2025-12-31,0.46
GESHIP,2022-12-31,43.93
GESHIP,2023-03-31,50.57
GESHIP,2023-06-30,40.36
GESHIP,2023-09-30,41.65
GESHIP,2023-12-31,37.7
GESHIP,2024-03-31,63.4
GESHIP,2024-06-30,56.87
GESHIP,2024-09-30,40.32
GESHIP,2024-12-31,41.58
GESHIP,2025-03-31,25.43
GESHIP,2025-06-30,35.34
GESHIP,2025-09-30,40.72
GESHIP,2025-12-31,56.91
GFLLIMITED,2022-12-31,-1.6
GFLLIMITED,2023-03-31,205.48
GFLLIMITED,2023-06-30,-1.11
GFLLIMITED,2023-09-30,2.16
GFLLIMITED,2023-12-31,0.13
GFLLIMITED,2024-03-31,-1.86
GFLLIMITED,2024-06-30,-2.41
GFLLIMITED,2024-09-30,-3.22
GFLLIMITED,2024-12-31,0.42
GFLLIMITED,2025-03-31,-1.66
GFLLIMITED,2025-06-30,-0.74
GFLLIMITED,2025-09-30,1.33
GFLLIMITED,2025-12-31,1.18
GHCL,2022-12-31,26.38
GHCL,2023-03-31,23.7
GHCL,2023-06-30,44.6
GHCL,2023-09-30,14.94
GHCL,2023-12-31,10.43
GHCL,2024-03-31,13.04
GHCL,2024-06-30,15.73
GHCL,2024-09-30,16.17
GHCL,2024-12-31,17.59
GHCL,2025-03-31,15.69
GHCL,2025-06-30,15.0
GHCL,2025-09-30,11.11
GHCL,2025-12-31,11.53
GICHSGFIN,2022-12-31,12.15
GICHSGFIN,2023-03-31,9.72
GICHSGFIN,2023-06-30,5.91
GICHSGFIN,2023-09-30,5.61
GICHSGFIN,2023-12-31,6.62
GICHSGFIN,2024-03-31,9.97
GICHSGFIN,2024-06-30,7.24
GICHSGFIN,2024-09-30,6.78
GICHSGFIN,2024-12-31,9.23
GICHSGFIN,2025-03-31,6.54
GICHSGFIN,2025-06-30,1.38
GICHSGFIN,2025-09-30,9.29
GICHSGFIN,2025-12-31,8.11
GICL,2024-06-30,0.09
GICL,2024-09-30,0.05
GICL,2024-12-31,0.15
GICL,2025-03-31,0.19
GICL,2025-06-30,0.16
GICL,2025-09-30,0.16
GICL,2025-12-31,0.39
GICRE,2022-12-31,7.02
GICRE,2023-03-31,15.56
GICRE,2023-06-30,5.57
GICRE,2023-09-30,9.63
GICRE,2023-12-31,8.2
GICRE,2024-03-31,14.71
GICRE,2024-06-30,7.98
GICRE,2024-09-30,10.58
GICRE,2024-12-31,9.56
GICRE,2025-03-31,14.24
GICRE,2025-06-30,14.42
GICRE,2025-09-30,16.38
GICRE,2025-12-31,9.84
GILLANDERS,2022-12-31,0.35
GILLANDERS,2023-03-31,-5.07
GILLANDERS,2023-06-30,-2.46
GILLANDERS,2023-09-30,1.71
GILLANDERS,2023-12-31,-10.47
GILLANDERS,2024-03-31,-11.55
GILLANDERS,2024-06-30,-4.6
GILLANDERS,2024-09-30,10.06
GILLANDERS,2024-12-31,6.11
GILLANDERS,2025-03-31,0.96
GILLANDERS,2025-06-30,-2.56
GILLANDERS,2025-09-30,6.68
GILLANDERS,2025-12-31,2.13
GKENERGY,2024-12-31,2.19
GKENERGY,2025-03-31,2.54
GKENERGY,2025-06-30,2.19
GKENERGY,2025-09-30,2.31
GKENERGY,2025-12-31,3.0
GKSL,2024-09-30,18.39
GKSL,2024-12-31,15.53
GKSL,2025-06-30,0.85
GKSL,2025-09-30,0.47
GKSL,2025-12-31,0.37
GLAND,2022-12-31,14.08
GLAND,2023-03-31,4.78
GLAND,2023-06-30,11.79
GLAND,2023-09-30,11.78
GLAND,2023-12-31,11.65
GLAND,2024-03-31,11.68
GLAND,2024-06-30,8.73
GLAND,2024-09-30,9.93
GLAND,2024-12-31,12.42
GLAND,2025-03-31,11.32
GLAND,2025-06-30,13.08
GLAND,2025-09-30,11.15
GLAND,2025-12-31,15.87
GLAXO,2022-12-31,9.71
GLAXO,2023-03-31,7.88
GLAXO,2023-06-30,7.81
GLAXO,2023-09-30,12.84
GLAXO,2023-12-31,2.7
GLAXO,2024-03-31,11.48
GLAXO,2024-06-30,10.76
GLAXO,2024-09-30,14.91
GLAXO,2024-12-31,13.57
GLAXO,2025-03-31,15.52
GLAXO,2025-06-30,12.1
GLAXO,2025-09-30,15.2
GLAXO,2025-12-31,17.45
GLENMARK,2022-12-31,9.66
GLENMARK,2023-03-31,-15.18
GLENMARK,2023-06-30,5.31
