index,symbol,average,category
NIFTY HOUSING,JKCEMENT,0.39,Thematic
NIFTY HOUSING,PETRONET,0.35,Thematic
NIFTY HOUSING,OBEROIRLTY,0.34,Thematic
NIFTY HOUSING,RVNL,0.3,Thematic
NIFTY HOUSING,CROMPTON,0.29,Thematic
NIFTY HOUSING,LICHSGFIN,0.28,Thematic
NIFTY IND DEFENCE,BEL,34.81,Thematic
NIFTY IND DEFENCE,HAL,18.37,Thematic
NIFTY IND DEFENCE,BHARATFORG,11.3,Thematic
NIFTY IND DEFENCE,SOLARINDS,8.31,Thematic
NIFTY IND DEFENCE,MAZDOCK,4.55,Thematic
NIFTY IND DEFENCE,COCHINSHIP,3.2,Thematic
NIFTY IND DEFENCE,BDL,2.88,Thematic
NIFTY IND DEFENCE,DATAPATTNS,2.67,Thematic
NIFTY IND DEFENCE,MTARTECH,2.53,Thematic
NIFTY IND DEFENCE,ASTRAMICRO,2.08,Thematic
NIFTY IND DEFENCE,GRSE,1.88,Thematic
NIFTY IND DEFENCE,ZENTEC,1.74,Thematic
NIFTY IND DEFENCE,BEML,1.57,Thematic
NIFTY IND DEFENCE,DYNAMATECH,1.03,Thematic
NIFTY IND DEFENCE,APOLLO,0.9,Thematic
NIFTY IND DEFENCE,AXISCADES,0.76,Thematic
NIFTY IND DEFENCE,PARAS,0.64,Thematic
NIFTY IND DEFENCE,MIDHANI,0.43,Thematic
NIFTY IND DEFENCE,AEQUS,0.36,Thematic
NIFTY IND DIGITAL,BHARTIARTL,24.29,Thematic
NIFTY IND DIGITAL,INFY,17.25,Thematic
NIFTY IND DIGITAL,TCS,10.7,Thematic
NIFTY IND DIGITAL,ETERNAL,7.95,Thematic
NIFTY IND DIGITAL,HCLTECH,5.41,Thematic
NIFTY IND DIGITAL,TECHM,3.83,Thematic
NIFTY IND DIGITAL,WIPRO,2.46,Thematic
NIFTY IND DIGITAL,POLICYBZR,2.43,Thematic
NIFTY IND DIGITAL,PERSISTENT,2.24,Thematic
NIFTY IND DIGITAL,PAYTM,2.03,Thematic
NIFTY IND DIGITAL,COFORGE,1.73,Thematic
NIFTY IND DIGITAL,LTM,1.73,Thematic
NIFTY IND DIGITAL,SWIGGY,1.67,Thematic
NIFTY IND DIGITAL,NAUKRI,1.65,Thematic
NIFTY IND DIGITAL,NYKAA,1.58,Thematic
NIFTY IND DIGITAL,MPHASIS,1.28,Thematic
NIFTY IND DIGITAL,IDEA,1.17,Thematic
NIFTY IND DIGITAL,OFSS,0.98,Thematic
NIFTY IND DIGITAL,TATACOMM,0.8,Thematic
NIFTY IND DIGITAL,IRCTC,0.7,Thematic
NIFTY IND DIGITAL,TATAELXSI,0.61,Thematic
NIFTY IND DIGITAL,KPITTECH,0.52,Thematic
NIFTY IND DIGITAL,BHARTIHEXA,0.48,Thematic
NIFTY IND DIGITAL,LTTS,0.42,Thematic
NIFTY IND DIGITAL,TATATECH,0.42,Thematic
NIFTY IND DIGITAL,SAGILITY,0.41,Thematic
NIFTY IND DIGITAL,AFFLE,0.39,Thematic
NIFTY IND DIGITAL,IKS,0.32,Thematic
NIFTY IND DIGITAL,CYIENT,0.31,Thematic
NIFTY IND DIGITAL,CARTRADE,0.3,Thematic
NIFTY IND DIGITAL,HEXT,0.29,Thematic
NIFTY IND DIGITAL,INDIAMART,0.28,Thematic
NIFTY IND DIGITAL,INTELLECT,0.28,Thematic
NIFTY IND DIGITAL,NETWEB,0.28,Thematic
NIFTY IND DIGITAL,BSOFT,0.26,Thematic
NIFTY IND DIGITAL,ZENSARTECH,0.26,Thematic
NIFTY IND DIGITAL,FIRSTCRY,0.23,Thematic
NIFTY IND DIGITAL,MEESHO,0.22,Thematic
NIFTY IND DIGITAL,PWL,0.21,Thematic
NIFTY IND DIGITAL,SONATSOFTW,0.21,Thematic
NIFTY IND DIGITAL,TBOTEK,0.18,Thematic
NIFTY IND DIGITAL,PINELABS,0.16,Thematic
NIFTY IND DIGITAL,BLS,0.15,Thematic
NIFTY IND DIGITAL,TEJASNET,0.15,Thematic
NIFTY IND DIGITAL,NEWGEN,0.13,Thematic
NIFTY IND DIGITAL,URBANCO,0.13,Thematic
NIFTY IND DIGITAL,ITI,0.12,Thematic
NIFTY IND DIGITAL,RAILTEL,0.12,Thematic
NIFTY IND DIGITAL,LATENTVIEW,0.09,Thematic
NIFTY IND DIGITAL,TTML,0.09,Thematic
NIFTY IND DIGITAL,MAPMYINDIA,0.07,Thematic
NIFTY IND TOURISM,INDIGO,35.27,Thematic
NIFTY IND TOURISM,INDHOTEL,20.05,Thematic
NIFTY IND TOURISM,GMRAIRPORT,12.22,Thematic
NIFTY IND TOURISM,JUBLFOOD,6.56,Thematic
NIFTY IND TOURISM,ITCHOTELS,6.18,Thematic
NIFTY IND TOURISM,IRCTC,5.73,Thematic
NIFTY IND TOURISM,EIHOTEL,2.25,Thematic
NIFTY IND TOURISM,LEMONTREE,2.07,Thematic
NIFTY IND TOURISM,CHALET,1.97,Thematic
NIFTY IND TOURISM,DEVYANI,1.58,Thematic
NIFTY IND TOURISM,TBOTEK,1.5,Thematic
NIFTY IND TOURISM,SAPPHIRE,1.44,Thematic
NIFTY IND TOURISM,BLS,1.19,Thematic
NIFTY IND TOURISM,THELEELA,1.18,Thematic
NIFTY IND TOURISM,TRAVELFOOD,0.82,Thematic
NIFTY INDIA MFG,RELIANCE,17.81,Thematic
NIFTY INDIA MFG,TVSMOTOR,7.77,Thematic
NIFTY INDIA MFG,M&M,5.22,Thematic
NIFTY INDIA MFG,SUNPHARMA,3.51,Thematic
NIFTY INDIA MFG,TATASTEEL,3.37,Thematic
NIFTY INDIA MFG,MARUTI,3.2,Thematic
NIFTY INDIA MFG,BEL,2.96,Thematic
NIFTY INDIA MFG,HINDALCO,2.94,Thematic
NIFTY INDIA MFG,VEDL,2.39,Thematic
NIFTY INDIA MFG,JSWSTEEL,2.28,Thematic
NIFTY INDIA MFG,BAJAJ-AUTO,1.99,Thematic
NIFTY INDIA MFG,EICHERMOT,1.84,Thematic
NIFTY INDIA MFG,TMCV,1.66,Thematic
NIFTY INDIA MFG,HAL,1.56,Thematic
NIFTY INDIA MFG,DIVISLAB,1.55,Thematic
NIFTY INDIA MFG,DRREDDY,1.55,Thematic
NIFTY INDIA MFG,CIPLA,1.4,Thematic
NIFTY INDIA MFG,TMPV,1.39,Thematic
NIFTY INDIA MFG,CUMMINSIND,1.34,Thematic
NIFTY INDIA MFG,SUZLON,1.32,Thematic
NIFTY INDIA MFG,BPCL,1.18,Thematic
NIFTY INDIA MFG,CGPOWER,1.08,Thematic
NIFTY INDIA MFG,GVT&D,1.07,Thematic
NIFTY INDIA MFG,LUPIN,1.06,Thematic
NIFTY INDIA MFG,MOTHERSON,1.05,Thematic
NIFTY INDIA MFG,IOC,1.03,Thematic
NIFTY INDIA MFG,BHEL,0.98,Thematic
NIFTY INDIA MFG,BHARATFORG,0.96,Thematic
NIFTY INDIA MFG,ASHOKLEY,0.91,Thematic
NIFTY INDIA MFG,DIXON,0.89,Thematic
NIFTY INDIA MFG,JINDALSTEL,0.89,Thematic
NIFTY INDIA MFG,POLYCAB,0.83,Thematic
NIFTY INDIA MFG,TORNTPHARM,0.83,Thematic
NIFTY INDIA MFG,PIDILITIND,0.82,Thematic
NIFTY INDIA MFG,LAURUSLABS,0.81,Thematic
NIFTY INDIA MFG,AUROPHARMA,0.75,Thematic
NIFTY INDIA MFG,ABB,0.72,Thematic
NIFTY INDIA MFG,SOLARINDS,0.71,Thematic
NIFTY INDIA MFG,SRF,0.7,Thematic
NIFTY INDIA MFG,APLAPOLLO,0.69,Thematic
NIFTY INDIA MFG,UPL,0.69,Thematic
NIFTY INDIA MFG,VOLTAS,0.65,Thematic
NIFTY INDIA MFG,SIEMENS,0.64,Thematic
NIFTY INDIA MFG,BOSCHLTD,0.61,Thematic
NIFTY INDIA MFG,HAVELLS,0.61,Thematic
NIFTY INDIA MFG,TIINDIA,0.61,Thematic
NIFTY INDIA MFG,ALKEM,0.6,Thematic
NIFTY INDIA MFG,KEI,0.58,Thematic
NIFTY INDIA MFG,ENRIN,0.54,Thematic
NIFTY INDIA MFG,HINDZINC,0.51,Thematic
NIFTY INDIA MFG,SONACOMS,0.51,Thematic
NIFTY INDIA MFG,MRF,0.5,Thematic
NIFTY INDIA MFG,HYUNDAI,0.49,Thematic
NIFTY INDIA MFG,PIIND,0.48,Thematic
NIFTY INDIA MFG,BLUESTARCO,0.46,Thematic
NIFTY INDIA MFG,NAVINFLUOR,0.46,Thematic
NIFTY INDIA MFG,COROMANDEL,0.45,Thematic
NIFTY INDIA MFG,PAGEIND,0.45,Thematic
NIFTY INDIA MFG,SUPREMEIND,0.44,Thematic
NIFTY INDIA MFG,ZYDUSLIFE,0.43,Thematic
NIFTY INDIA MFG,MAZDOCK,0.39,Thematic
NIFTY INDIA MFG,UNOMINDA,0.39,Thematic
NIFTY INDIA MFG,ASTRAL,0.36,Thematic
NIFTY INDIA MFG,HINDCOPPER,0.35,Thematic
NIFTY INDIA MFG,BALKRISIND,0.33,Thematic
NIFTY INDIA MFG,CROMPTON,0.33,Thematic
NIFTY INDIA MFG,AIAENG,0.29,Thematic
NIFTY INDIA MFG,LINDEINDIA,0.29,Thematic
NIFTY INDIA MFG,COCHINSHIP,0.27,Thematic
NIFTY INDIA MFG,HSCL,0.25,Thematic
NIFTY INDIA MFG,KAYNES,0.24,Thematic
NIFTY INDIA MFG,ESCORTS,0.21,Thematic
NIFTY INDIA MFG,KPRMILL,0.2,Thematic
NIFTY INDIA MFG,CASTROLIND,0.17,Thematic
NIFTY INDIA MFG,HONAUT,0.13,Thematic
NIFTY INDIA MFG,ANTHEM,0.09,Thematic
NIFTY INFRA,RELIANCE,23.58,Sector Indices
NIFTY INFRA,BHARTIARTL,14.24,Sector Indices
NIFTY INFRA,LT,11.89,Sector Indices
NIFTY INFRA,NTPC,4.84,Sector Indices
NIFTY INFRA,POWERGRID,3.63,Sector Indices
NIFTY INFRA,ULTRACEMCO,3.51,Sector Indices
NIFTY INFRA,ADANIPORTS,3.03,Sector Indices
NIFTY INFRA,ONGC,2.94,Sector Indices
NIFTY INFRA,GRASIM,2.65,Sector Indices
NIFTY INFRA,INDIGO,2.53,Sector Indices
NIFTY INFRA,APOLLOHOSP,2.0,Sector Indices
NIFTY INFRA,TATAPOWER,1.94,Sector Indices
NIFTY INFRA,MAXHEALTH,1.87,Sector Indices
NIFTY INFRA,CUMMINSIND,1.78,Sector Indices
NIFTY INFRA,SUZLON,1.74,Sector Indices
NIFTY INFRA,BPCL,1.57,Sector Indices
NIFTY INFRA,INDHOTEL,1.44,Sector Indices
NIFTY INFRA,CGPOWER,1.43,Sector Indices
NIFTY INFRA,MOTHERSON,1.4,Sector Indices
NIFTY INFRA,IOC,1.36,Sector Indices
NIFTY INFRA,INDUSTOWER,1.34,Sector Indices
NIFTY INFRA,BHARATFORG,1.27,Sector Indices
NIFTY INFRA,FORTIS,1.25,Sector Indices
NIFTY INFRA,ASHOKLEY,1.2,Sector Indices
NIFTY INFRA,GAIL,1.12,Sector Indices
NIFTY INFRA,ADANIGREEN,1.05,Sector Indices
NIFTY INFRA,DLF,0.95,Sector Indices
NIFTY INFRA,HINDPETRO,0.91,Sector Indices
NIFTY INFRA,SHREECEM,0.84,Sector Indices
NIFTY INFRA,AMBUJACEM,0.7,Sector Indices
NIFTY INTERNET,ETERNAL,35.16,Thematic
NIFTY INTERNET,POLICYBZR,10.74,Thematic
NIFTY INTERNET,PAYTM,8.97,Thematic
NIFTY INTERNET,SWIGGY,7.4,Thematic
NIFTY INTERNET,NAUKRI,7.29,Thematic
NIFTY INTERNET,NYKAA,6.98,Thematic
NIFTY INTERNET,ANGELONE,3.91,Thematic
NIFTY INTERNET,IRCTC,3.1,Thematic
NIFTY INTERNET,GROWW,2.55,Thematic
NIFTY INTERNET,MOTILALOFS,2.31,Thematic
NIFTY INTERNET,CARTRADE,1.33,Thematic
NIFTY INTERNET,INDIAMART,1.22,Thematic
NIFTY INTERNET,NAZARA,1.15,Thematic
NIFTY INTERNET,FIRSTCRY,1.03,Thematic
NIFTY INTERNET,MEESHO,0.96,Thematic
NIFTY INTERNET,PWL,0.93,Thematic
NIFTY INTERNET,TBOTEK,0.81,Thematic
NIFTY INTERNET,IIFLCAPS,0.71,Thematic
NIFTY INTERNET,PINELABS,0.69,Thematic
NIFTY INTERNET,IXIGO,0.68,Thematic
NIFTY INTERNET,URBANCO,0.56,Thematic
NIFTY INTERNET,CCAVENUE,0.52,Thematic
NIFTY INTERNET,THOMASCOOK,0.31,Thematic
NIFTY INTERNET,RTNINDIA,0.23,Thematic
NIFTY INTERNET,JUSTDIAL,0.22,Thematic
NIFTY INTERNET,CRIZAC,0.14,Thematic
NIFTY INTERNET,STYL,0.09,Thematic
NIFTY IT,INFY,36.23,Sector Indices
NIFTY IT,TCS,22.47,Sector Indices
NIFTY IT,HCLTECH,11.37,Sector Indices
NIFTY IT,TECHM,8.05,Sector Indices
NIFTY IT,WIPRO,5.18,Sector Indices
NIFTY IT,PERSISTENT,4.69,Sector Indices
NIFTY IT,COFORGE,3.64,Sector Indices
NIFTY IT,LTM,3.62,Sector Indices
NIFTY IT,MPHASIS,2.7,Sector Indices
NIFTY IT,OFSS,2.06,Sector Indices
NIFTY MEDIA,ZEEL,21.64,Sector Indices
NIFTY MEDIA,PVRINOX,19.05,Sector Indices
NIFTY MEDIA,NAZARA,15.44,Sector Indices
NIFTY MEDIA,SUNTV,14.82,Sector Indices
NIFTY MEDIA,TIPSMUSIC,7.62,Sector Indices
NIFTY MEDIA,SAREGAMA,6.61,Sector Indices
NIFTY MEDIA,NETWORK18,5.8,Sector Indices
NIFTY MEDIA,PFOCUS,5.22,Sector Indices
NIFTY MEDIA,DBCORP,2.56,Sector Indices
NIFTY MEDIA,HATHWAY,1.24,Sector Indices
NIFTY METAL,TATASTEEL,18.96,Sector Indices
NIFTY METAL,HINDALCO,16.51,Sector Indices
NIFTY METAL,VEDL,13.43,Sector Indices
NIFTY METAL,JSWSTEEL,12.82,Sector Indices
NIFTY METAL,ADANIENT,7.49,Sector Indices
NIFTY METAL,JINDALSTEL,4.99,Sector Indices
NIFTY METAL,NATIONALUM,4.23,Sector Indices
NIFTY METAL,APLAPOLLO,3.86,Sector Indices
NIFTY METAL,NMDC,3.36,Sector Indices
NIFTY METAL,SAIL,2.86,Sector Indices
NIFTY METAL,HINDZINC,2.85,Sector Indices
NIFTY METAL,JSL,2.63,Sector Indices
NIFTY METAL,LLOYDSME,2.35,Sector Indices
NIFTY METAL,HINDCOPPER,1.95,Sector Indices
NIFTY METAL,WELCORP,1.72,Sector Indices
NIFTY MICROCAP250,TDPOWERSYS,1.63,Broad Market
NIFTY MICROCAP250,VOLTAMP,1.44,Broad Market
NIFTY MICROCAP250,MTARTECH,1.41,Broad Market
NIFTY MICROCAP250,SANSERA,1.39,Broad Market
NIFTY MICROCAP250,UJJIVANSFB,1.31,Broad Market
NIFTY MICROCAP250,SOUTHBANK,1.28,Broad Market
NIFTY MICROCAP250,KTKBANK,1.23,Broad Market
NIFTY MICROCAP250,ASTRAMICRO,1.16,Broad Market
NIFTY MICROCAP250,TMB,1.08,Broad Market
NIFTY MICROCAP250,EDELWEISS,0.98,Broad Market
NIFTY MICROCAP250,STLTECH,0.95,Broad Market
NIFTY MICROCAP250,CUPID,0.94,Broad Market
NIFTY MICROCAP250,EQUITASBNK,0.94,Broad Market
NIFTY MICROCAP250,STAR,0.87,Broad Market
NIFTY MICROCAP250,WABAG,0.85,Broad Market
NIFTY MICROCAP250,MAHSCOOTER,0.83,Broad Market
NIFTY MICROCAP250,SHAILY,0.8,Broad Market
NIFTY MICROCAP250,SUDARSCHEM,0.8,Broad Market
NIFTY MICROCAP250,AZAD,0.78,Broad Market
NIFTY MICROCAP250,MEDPLUS,0.78,Broad Market
NIFTY MICROCAP250,VGUARD,0.78,Broad Market
NIFTY MICROCAP250,ARVIND,0.77,Broad Market
NIFTY MICROCAP250,BLACKBUCK,0.76,Broad Market
NIFTY MICROCAP250,NAZARA,0.76,Broad Market
NIFTY MICROCAP250,CIEINDIA,0.74,Broad Market
NIFTY MICROCAP250,KIRLPNU,0.71,Broad Market
NIFTY MICROCAP250,AVANTIFEED,0.7,Broad Market
NIFTY MICROCAP250,SHRIPISTON,0.66,Broad Market
NIFTY MICROCAP250,KSB,0.65,Broad Market
NIFTY MICROCAP250,SKFINDUS,0.65,Broad Market
NIFTY MICROCAP250,RELIGARE,0.64,Broad Market
NIFTY MICROCAP250,DCBBANK,0.63,Broad Market
NIFTY MICROCAP250,METROPOLIS,0.63,Broad Market
NIFTY MICROCAP250,LUMAXTECH,0.62,Broad Market
NIFTY MICROCAP250,FINPIPE,0.61,Broad Market
NIFTY MICROCAP250,PRUDENT,0.61,Broad Market
NIFTY MICROCAP250,PTC,0.61,Broad Market
NIFTY MICROCAP250,CENTURYPLY,0.6,Broad Market
NIFTY MICROCAP250,HCC,0.6,Broad Market
NIFTY MICROCAP250,JAYNECOIND,0.6,Broad Market
NIFTY MICROCAP250,PRAJIND,0.6,Broad Market
NIFTY MICROCAP250,TIMETECHNO,0.6,Broad Market
NIFTY MICROCAP250,SHILPAMED,0.59,Broad Market
NIFTY MICROCAP250,THANGAMAYL,0.59,Broad Market
NIFTY MICROCAP250,CMSINFO,0.58,Broad Market
NIFTY MICROCAP250,JLHL,0.58,Broad Market
NIFTY MICROCAP250,MARKSANS,0.58,Broad Market
NIFTY MICROCAP250,DYNAMATECH,0.57,Broad Market
NIFTY MICROCAP250,GOKEX,0.57,Broad Market
NIFTY MICROCAP250,TI,0.56,Broad Market
NIFTY MICROCAP250,JKLAKSHMI,0.55,Broad Market
NIFTY MICROCAP250,KPIGREEN,0.55,Broad Market
NIFTY MICROCAP250,PRICOLLTD,0.54,Broad Market
NIFTY MICROCAP250,PRIVISCL,0.54,Broad Market
NIFTY MICROCAP250,GPPL,0.53,Broad Market
NIFTY MICROCAP250,KIRLOSBROS,0.53,Broad Market
NIFTY MICROCAP250,APLLTD,0.52,Broad Market
NIFTY MICROCAP250,APOLLO,0.5,Broad Market
NIFTY MICROCAP250,SKFINDIA,0.5,Broad Market
NIFTY MICROCAP250,CSBBANK,0.49,Broad Market
NIFTY MICROCAP250,GNFC,0.49,Broad Market
NIFTY MICROCAP250,KANSAINER,0.49,Broad Market
NIFTY MICROCAP250,AETHER,0.48,Broad Market
NIFTY MICROCAP250,ARVINDFASN,0.48,Broad Market
NIFTY MICROCAP250,GSFC,0.48,Broad Market
NIFTY MICROCAP250,IIFLCAPS,0.47,Broad Market
NIFTY MICROCAP250,LLOYDSENGG,0.47,Broad Market
NIFTY MICROCAP250,LLOYDSENT,0.47,Broad Market
NIFTY MICROCAP250,PCJEWELLER,0.47,Broad Market
NIFTY MICROCAP250,TANLA,0.47,Broad Market
NIFTY MICROCAP250,TSFINV,0.47,Broad Market
NIFTY MICROCAP250,AVL,0.46,Broad Market
NIFTY MICROCAP250,GHCL,0.46,Broad Market
NIFTY MICROCAP250,WEBELSOLAR,0.46,Broad Market
NIFTY MICROCAP250,AARTIPHARM,0.45,Broad Market
NIFTY MICROCAP250,INDIASHLTR,0.45,Broad Market
NIFTY MICROCAP250,IXIGO,0.45,Broad Market
NIFTY MICROCAP250,JYOTHYLAB,0.44,Broad Market
NIFTY MICROCAP250,RATEGAIN,0.44,Broad Market
NIFTY MICROCAP250,V2RETAIL,0.44,Broad Market
NIFTY MICROCAP250,ACI,0.43,Broad Market
NIFTY MICROCAP250,ETHOSLTD,0.43,Broad Market
NIFTY MICROCAP250,GRWRHITECH,0.43,Broad Market
NIFTY MICROCAP250,SHAKTIPUMP,0.43,Broad Market
NIFTY MICROCAP250,TRIVENI,0.43,Broad Market
NIFTY MICROCAP250,AGARWALEYE,0.42,Broad Market
NIFTY MICROCAP250,AXISCADES,0.42,Broad Market
NIFTY MICROCAP250,EUREKAFORB,0.42,Broad Market
NIFTY MICROCAP250,INOXINDIA,0.42,Broad Market
NIFTY MICROCAP250,IONEXCHANG,0.42,Broad Market
NIFTY MICROCAP250,SAFARI,0.42,Broad Market
NIFTY MICROCAP250,MANORAMA,0.41,Broad Market
NIFTY MICROCAP250,POWERMECH,0.41,Broad Market
NIFTY MICROCAP250,RBA,0.41,Broad Market
NIFTY MICROCAP250,YATHARTH,0.41,Broad Market
NIFTY MICROCAP250,ASHAPURMIN,0.4,Broad Market
NIFTY MICROCAP250,VIYASH,0.4,Broad Market
NIFTY MICROCAP250,WESTLIFE,0.4,Broad Market
NIFTY MICROCAP250,AVALON,0.39,Broad Market
NIFTY MICROCAP250,BBOX,0.39,Broad Market
NIFTY MICROCAP250,EPL,0.39,Broad Market
NIFTY MICROCAP250,HCG,0.39,Broad Market
NIFTY MICROCAP250,ALIVUS,0.38,Broad Market
NIFTY MICROCAP250,BECTORFOOD,0.38,Broad Market
NIFTY MICROCAP250,GMMPFAUDLR,0.38,Broad Market
NIFTY MICROCAP250,GMRP&UI,0.38,Broad Market
NIFTY MICROCAP250,HAPPSTMNDS,0.38,Broad Market
NIFTY MICROCAP250,JKPAPER,0.38,Broad Market
NIFTY MICROCAP250,JSLL,0.38,Broad Market
NIFTY MICROCAP250,SKYGOLD,0.38,Broad Market
NIFTY MICROCAP250,CERA,0.37,Broad Market
NIFTY MICROCAP250,TIPSMUSIC,0.37,Broad Market
NIFTY MICROCAP250,INOXGREEN,0.36,Broad Market
NIFTY MICROCAP250,KRBL,0.36,Broad Market
NIFTY MICROCAP250,SAMHI,0.36,Broad Market
NIFTY MICROCAP250,AURIONPRO,0.35,Broad Market
NIFTY MICROCAP250,BANCOINDIA,0.35,Broad Market
NIFTY MICROCAP250,BLUESTONE,0.35,Broad Market
NIFTY MICROCAP250,GODREJAGRO,0.35,Broad Market
NIFTY MICROCAP250,PARAS,0.35,Broad Market
NIFTY MICROCAP250,QPOWER,0.35,Broad Market
NIFTY MICROCAP250,VMART,0.35,Broad Market
NIFTY MICROCAP250,CCAVENUE,0.34,Broad Market
NIFTY MICROCAP250,ELECTCAST,0.34,Broad Market
NIFTY MICROCAP250,PGIL,0.34,Broad Market
NIFTY MICROCAP250,RTNPOWER,0.34,Broad Market
NIFTY MICROCAP250,SANDUMA,0.34,Broad Market
NIFTY MICROCAP250,SWSOLAR,0.34,Broad Market
NIFTY MICROCAP250,WAAREERTL,0.34,Broad Market
NIFTY MICROCAP250,FIEMIND,0.33,Broad Market
NIFTY MICROCAP250,JSFB,0.33,Broad Market
NIFTY MICROCAP250,MANYAVAR,0.33,Broad Market
NIFTY MICROCAP250,MASTEK,0.33,Broad Market
NIFTY MICROCAP250,SHARDACROP,0.33,Broad Market
NIFTY MICROCAP250,WELENT,0.33,Broad Market
NIFTY MICROCAP250,AHLUCONT,0.32,Broad Market
NIFTY MICROCAP250,ANUP,0.32,Broad Market
NIFTY MICROCAP250,BIRLACORPN,0.32,Broad Market
NIFTY MICROCAP250,DBREALTY,0.32,Broad Market
NIFTY MICROCAP250,MAHSEAMLES,0.32,Broad Market
NIFTY MICROCAP250,KRN,0.31,Broad Market
NIFTY MICROCAP250,NESCO,0.31,Broad Market
NIFTY MICROCAP250,PNCINFRA,0.31,Broad Market
NIFTY MICROCAP250,RAIN,0.31,Broad Market
NIFTY MICROCAP250,THYROCARE,0.31,Broad Market
NIFTY MICROCAP250,BORORENEW,0.3,Broad Market
NIFTY MICROCAP250,IMFA,0.3,Broad Market
NIFTY MICROCAP250,JAMNAAUTO,0.3,Broad Market
NIFTY MICROCAP250,MOIL,0.3,Broad Market
NIFTY MICROCAP250,TRANSRAILL,0.29,Broad Market
NIFTY MICROCAP250,VIPIND,0.29,Broad Market
NIFTY MICROCAP250,ASKAUTOLTD,0.28,Broad Market
NIFTY MICROCAP250,NETWORK18,0.28,Broad Market
NIFTY MICROCAP250,RALLIS,0.28,Broad Market
NIFTY MICROCAP250,BALUFORGE,0.27,Broad Market
NIFTY MICROCAP250,CAMPUS,0.27,Broad Market
NIFTY MICROCAP250,ICIL,0.27,Broad Market
NIFTY MICROCAP250,INDIAGLYCO,0.27,Broad Market
NIFTY MICROCAP250,RELAXO,0.27,Broad Market
NIFTY MICROCAP250,RENUKA,0.27,Broad Market
NIFTY MICROCAP250,RUBICON,0.27,Broad Market
NIFTY MICROCAP250,SMLMAH,0.27,Broad Market
NIFTY MICROCAP250,STYRENIX,0.27,Broad Market
NIFTY MICROCAP250,TEXRAIL,0.27,Broad Market
NIFTY MICROCAP250,ALKYLAMINE,0.26,Broad Market
NIFTY MICROCAP250,DBL,0.26,Broad Market
NIFTY MICROCAP250,JAIBALAJI,0.26,Broad Market
NIFTY MICROCAP250,NEOGEN,0.26,Broad Market
NIFTY MICROCAP250,PFOCUS,0.26,Broad Market
NIFTY MICROCAP250,GAEL,0.25,Broad Market
NIFTY MICROCAP250,RAYMONDLSL,0.25,Broad Market
NIFTY MICROCAP250,ENTERO,0.24,Broad Market
NIFTY MICROCAP250,INDIGOPNTS,0.24,Broad Market
NIFTY MICROCAP250,MIDHANI,0.24,Broad Market
NIFTY MICROCAP250,REDTAPE,0.24,Broad Market
NIFTY MICROCAP250,SFL,0.24,Broad Market
NIFTY MICROCAP250,STARCEMENT,0.24,Broad Market
NIFTY MICROCAP250,SURYAROSNI,0.24,Broad Market
NIFTY MICROCAP250,VARROC,0.24,Broad Market
NIFTY MICROCAP250,WEWORK,0.24,Broad Market
NIFTY MICROCAP250,AKUMS,0.23,Broad Market
NIFTY MICROCAP250,KNRCON,0.23,Broad Market
NIFTY MICROCAP250,KSCL,0.23,Broad Market
NIFTY MICROCAP250,SENCO,0.23,Broad Market
NIFTY MICROCAP250,SKIPPER,0.23,Broad Market
NIFTY MICROCAP250,ASHOKA,0.22,Broad Market
NIFTY MICROCAP250,AWFIS,0.22,Broad Market
NIFTY MICROCAP250,CELLO,0.22,Broad Market
NIFTY MICROCAP250,FEDFINA,0.22,Broad Market
NIFTY MICROCAP250,RCF,0.22,Broad Market
NIFTY MICROCAP250,SUPRIYA,0.22,Broad Market
NIFTY MICROCAP250,ZAGGLE,0.22,Broad Market
NIFTY MICROCAP250,ALOKINDS,0.21,Broad Market
NIFTY MICROCAP250,BAJAJELEC,0.21,Broad Market
NIFTY MICROCAP250,EMIL,0.21,Broad Market
NIFTY MICROCAP250,GOKULAGRO,0.21,Broad Market
NIFTY MICROCAP250,GREAVESCOT,0.21,Broad Market
NIFTY MICROCAP250,PICCADIL,0.21,Broad Market
NIFTY MICROCAP250,SUNTECK,0.21,Broad Market
NIFTY MICROCAP250,VIKRAMSOLR,0.21,Broad Market
NIFTY MICROCAP250,ADVENZYMES,0.2,Broad Market
NIFTY MICROCAP250,AEQUS,0.2,Broad Market
NIFTY MICROCAP250,ATLANTAELE,0.2,Broad Market
NIFTY MICROCAP250,PRSMJOHNSN,0.2,Broad Market
NIFTY MICROCAP250,REFEX,0.2,Broad Market
NIFTY MICROCAP250,THOMASCOOK,0.2,Broad Market
NIFTY MICROCAP250,CIGNITITEC,0.19,Broad Market
NIFTY MICROCAP250,HERITGFOOD,0.19,Broad Market
NIFTY MICROCAP250,PNGJL,0.19,Broad Market
NIFTY MICROCAP250,SUBROS,0.19,Broad Market
NIFTY MICROCAP250,SUDEEPPHRM,0.19,Broad Market
NIFTY MICROCAP250,BALAMINES,0.18,Broad Market
NIFTY MICROCAP250,DATAMATICS,0.18,Broad Market
NIFTY MICROCAP250,TVSSCS,0.18,Broad Market
NIFTY MICROCAP250,AARTIDRUGS,0.17,Broad Market
NIFTY MICROCAP250,DIACABS,0.17,Broad Market
NIFTY MICROCAP250,KITEX,0.17,Broad Market
NIFTY MICROCAP250,SPARC,0.17,Broad Market
